sex age height weight bmi
1 219 156 57.1 23.46
0 40 99.1 15.2 15.48
0 144 140.6 32 16.19
0 199 173.2 56.1 18.7
0 195 184.7 71.6 20.99
1 150 154.1 64.1 26.99
1 230 156.6 47.6 19.41
1 27 96 15.3 16.6
1 139 139.5 29.8 15.31
0 221 174.5 65.1 21.38
1 98 126.1 32.4 20.38
0 174 172.6 84.4 28.33
1 31 91.8 11.8 14
1 109 135.2 33.4 18.27
0 176 170.8 63.4 21.73
0 219 185.8 115.2 33.37
1 70 110.2 20.7 17.05
0 167 172.6 54.2 18.19
1 157 162.7 59.2 22.36
1 100 137.2 50.1 26.62
1 65 114 29.2 22.47
0 59 115 21.4 16.18
1 233 169.3 58 20.24
0 138 165 57.6 21.16
0 164 147.5 44.9 20.64
1 190 158 54.4 21.79
0 187 168.6 76 26.74
0 172 170.9 61 20.89
0 134 156 82.8 34.02
0 159 165.5 62.5 22.82
0 200 172.7 63.1 21.16
0 89 121.8 24.5 16.51
0 165 150 43.2 19.2
1 163 163.6 49 18.31
0 35 101.4 18.5 17.99
1 65 110.2 18.8 15.48
1 58 110.2 19.8 16.3
0 212 188.8 77.6 21.77
0 113 143.6 33 16
1 128 149.5 46 20.58
0 35 95.5 13.3 14.58
1 158 148.7 92.6 41.88
0 171 158.1 46.8 18.72
0 231 174.7 101.6 33.29
1 133 163 69.8 26.27
0 225 178.9 95.9 29.96
0 146 149.4 49.4 22.13
1 174 169.8 73.2 25.39
1 223 152.7 83.3 35.72
0 101 136.4 32 17.2
1 163 161.5 73.7 28.26
0 197 179.7 79.4 24.59
1 76 121.6 22.1 14.95
0 164 156.8 42.2 17.16
0 178 175.7 65.7 21.28
1 83 114.3 24.8 18.98
1 113 146.9 34 15.76
0 146 154.8 64.9 27.08
0 35 90.9 13.6 16.46
0 97 137.3 33.5 17.77
0 162 162.3 114.9 43.62
0 190 173.1 63.4 21.16
1 214 159.1 45.1 17.82
0 115 130.9 27.5 16.05
1 112 137.6 26.6 14.05
0 199 178.9 86.3 26.96
1 99 136.6 46.1 24.71
0 208 184 86.6 25.58
0 180 181.8 71 21.48
0 34 92.8 13.5 15.68
1 224 165.4 58 21.2
1 149 143.3 34.3 16.7
1 79 111.9 20.5 16.37
0 112 127.9 28.6 17.48
1 79 118.4 24.6 17.55
0 207 184.1 75.8 22.36
0 217 180.4 66 20.28
1 233 155.3 76.6 31.76
0 204 176.3 77.2 24.84
0 196 180.7 64.5 19.75
0 43 99.5 17.3 17.47
0 151 154.2 40.6 17.07
0 192 170 105.6 36.54
1 37 96.2 13.9 15.02
0 185 180.1 90.3 27.84
1 65 110 18.4 15.21
1 103 129.3 34.5 20.64
0 35 94.4 19.1 21.43
0 25 82 11.9 17.7
1 123 137 49 26.11
0 52 103 17.5 16.5
1 54 98.8 15.4 15.78
0 148 142 33.6 16.66
1 172 153.5 47.9 20.33
0 90 126.9 23.4 14.53
0 125 143.8 43 20.79
1 228 164.7 52.4 19.32
1 114 137 35.7 19.02
1 104 135.3 27.6 15.08
0 214 174.4 73.1 24.03
0 215 179.2 73 22.73
1 138 160.1 49.6 19.35
1 106 122.5 24.3 16.19
1 188 165.5 53.7 19.61
1 41 95.3 16.1 17.73
1 28 85.6 11.7 15.97
0 131 142.3 38.8 19.16
0 221 168.4 63.1 22.25
1 192 155.9 51.9 21.35
0 203 164.1 48.2 17.9
0 233 189.7 95.1 26.43
0 83 133.6 37.4 20.95
1 199 161.8 62.5 23.87
0 140 156.1 48.9 20.07
1 238 169.2 94.4 32.97
1 64 107.8 15.9 13.68
0 49 107.3 20.2 17.54
0 184 171.5 52.8 17.95
1 97 132.7 37.5 21.3
0 118 127.2 27.4 16.93
1 143 162 57.3 21.83
0 233 179.8 83.6 25.86
0 231 187.7 87 24.69
0 189 154 50.9 21.46
0 135 148.4 37.4 16.98
1 125 151.7 62.3 27.07
1 92 125.7 26.2 16.58
0 192 183 69.4 20.72
1 61 110.6 18.1 14.8
1 35 97 14.6 15.52
1 208 161.8 63.5 24.26
0 183 170.6 55.8 19.17
1 171 167.2 66.8 23.89
0 31 99.3 17.2 17.44
0 67 114.4 22.2 16.96
0 168 175.3 69.3 22.55
1 78 125.3 28.2 17.96
1 61 115.8 23 17.15
1 163 160.5 47.2 18.32
0 42 99.1 16.4 16.7
1 200 152.6 48.1 20.66
1 225 167.4 77 27.48
0 162 162.6 49 18.53
0 224 172.3 88.7 29.88
1 161 156.3 59.7 24.44
0 91 131.9 29.2 16.78
1 185 165.9 74.7 27.14
0 168 175 55.3 18.06
0 138 147.5 38.3 17.6
0 184 174 55.5 18.33
0 119 136.9 27 14.41
1 32 86.1 11.2 15.11
1 30 88.9 12.6 15.94
0 192 173.7 97.2 32.22
0 27 91.8 16.2 19.22
0 106 141.8 37.6 18.7
1 30 92.1 15.8 18.63
0 136 146.3 35.6 16.63
1 172 151.7 50.6 21.99
0 129 140 32.5 16.58
1 34 88.8 11.9 15.09
0 200 174.6 69.4 22.77
0 104 128.5 25.6 15.5
0 222 177.6 68.9 21.84
0 206 182.7 65.4 19.59
1 150 164.8 44 16.2
0 237 167.1 52.8 18.91
1 232 162.3 78.3 29.73
0 156 157.2 37.2 15.05
1 187 173.9 76 25.13
0 176 162.7 62.1 23.46
0 211 169.2 53.1 18.55
1 175 153.5 92.9 39.43
1 44 102.6 17.4 16.53
0 157 141.2 31.8 15.95
0 90 132.3 25.9 14.8
1 84 120 20 13.89
0 147 149.8 42.8 19.07
0 105 124.9 18.9 12.12
1 119 141.7 37.1 18.48
0 43 98.1 15.7 16.31
1 86 126.2 24.6 15.45
1 41 99.5 14.7 14.85
0 72 123.2 23.8 15.68
1 117 140 29.9 15.26
0 195 167.1 60.3 21.6
1 113 140.2 35.5 18.06
0 233 177.2 71.5 22.77
1 165 152.8 50.6 21.67
1 155 155.8 65.4 26.94
0 224 181.5 78.5 23.83
0 201 178 104.2 32.89
0 139 137.2 34.6 18.38
0 50 104.3 17.5 16.09
0 133 143.3 34.7 16.9
0 88 130.5 29.8 17.5
0 191 184 69.2 20.44
0 138 153.4 51.2 21.76
1 101 144.1 56.9 27.4
0 67 116.1 19.4 14.39
0 207 176.2 62.8 20.23
1 191 156.7 49.1 20
1 180 161.9 50.7 19.34
0 195 177.8 106.9 33.82
1 235 157 59.7 24.22
1 212 153.2 58 24.71
0 175 168 52.9 18.74
1 145 153.8 46.5 19.66
1 53 100.8 14.1 13.88
0 108 134.8 33.1 18.22
0 102 135.3 29.6 16.17
1 181 167 95.8 34.35
0 220 175.3 67 21.8
0 203 163.9 57.4 21.37
1 102 131.6 32.9 19
1 232 148.6 37.3 16.89
0 127 139.5 31.9 16.39
1 215 164.9 60.4 22.21
1 123 157.3 75.8 30.63
1 51 107.5 19.8 17.13
0 114 145.1 44.5 21.14
0 25 79 9.8 15.7
0 110 133.3 27.4 15.42
0 37 101.2 18 17.58
0 175 164.1 46.7 17.34
0 132 139.2 36.5 18.84
0 152 163.6 81.1 30.3
1 64 111.3 19.8 15.98
1 109 142.6 45.7 22.47
1 146 152.7 37.6 16.13
1 62 108 16.7 14.32
1 190 167.8 52.4 18.61
1 151 157 72.9 29.58
0 125 123.9 20.7 13.48
0 216 173.3 105.6 35.16
1 59 105.8 16.9 15.1
0 111 150 35.2 15.64
1 194 158.4 87.1 34.71
1 144 148.1 45.9 20.93
1 49 109.1 21.7 18.23
1 31 96.5 15.6 16.75
1 153 162.5 50.9 19.28
0 162 167.7 100.3 35.66
0 106 150.3 36.7 16.25
1 27 84.6 13.3 18.58
0 136 151.2 41.3 18.07
0 182 181.3 61.4 18.68
0 152 153 53.4 22.81
1 193 157.3 59.2 23.93
1 141 149.7 54.8 24.45
1 166 159.9 59.9 23.43
0 116 136.1 35 18.9
1 165 170 59.9 20.73
0 158 166.6 60.7 21.87
0 125 150 49.2 21.87
1 174 158.8 59.6 23.63
1 216 151.7 55 23.9
0 237 184 75.9 22.42
1 174 161.6 56.8 21.75
1 237 165 60 22.04
1 225 174 91.9 30.35
1 177 162.2 57.3 21.78
1 40 101 16.2 15.88
0 176 181.8 105.1 31.8
1 193 165.3 56.8 20.79
0 138 141.8 25.8 12.83
1 230 164.4 73.2 27.08
1 92 126.7 23.9 14.89
0 212 168.6 57.6 20.26
1 163 156.1 67.9 27.87
0 124 149.4 40.4 18.1
0 159 160 58.7 22.93
0 65 110.5 20 16.38
0 214 184.1 82.1 24.22
0 213 165.1 71.1 26.08
1 163 141.1 37 18.58
0 199 174.2 91.2 30.05
1 136 140.8 27.9 14.07
0 101 119.6 21.6 15.1
0 88 138.2 39.9 20.89
1 101 127.3 23.7 14.62
1 175 156.7 48.9 19.91
0 165 140.8 37 18.66
1 112 142.2 51.6 25.52
0 112 138.2 37 19.37
1 93 119.6 28.3 19.78
1 53 107.7 19 16.38
1 151 160.5 48.1 18.67
0 52 103.7 17.6 16.37
0 143 158.7 48.4 19.22
0 221 190.6 82.9 22.82
0 126 148.5 44.2 20.04
1 159 158.6 67.5 26.83
0 28 90 13.5 16.67
1 219 173.5 57.4 19.07
0 57 112.6 21.5 16.96
0 193 185 110.4 32.26
1 52 108.4 19.4 16.51
1 113 141.8 45.8 22.78
0 130 157.9 39.3 15.76
1 165 161.1 67.6 26.05
1 143 147.6 38.9 17.86
0 179 162.4 55.1 20.89
1 183 161.3 43.4 16.68
1 38 101.6 16.4 15.89
1 158 164.8 56 20.62
1 204 160.9 53.8 20.78
1 159 160.4 48.1 18.7
1 60 107 25.2 22.01
1 169 153.4 51.2 21.76
0 77 120.4 20.8 14.35
1 205 167.3 64.4 23.01
1 169 168.4 62.8 22.14
1 79 120.9 20.7 14.16
0 235 171.5 58.3 19.82
1 228 166.7 55.5 19.97
0 186 172.2 62.5 21.08
1 44 98.5 15.5 15.98
1 197 170.1 70 24.19
0 227 181.5 159.4 48.39
1 228 165.6 77.3 28.19
1 226 159.8 46.7 18.29
1 104 133.1 49.3 27.83
0 219 173.8 115 38.07
1 168 155 55.4 23.06
0 107 142.1 73.6 36.45
1 164 153.6 49.6 21.02
1 97 125.6 23.4 14.83
1 153 155.4 48.8 20.21
0 168 153.4 43.9 18.66
0 70 117.1 23.9 17.43
1 171 168.4 80.6 28.42
1 46 100 15.7 15.7
1 214 163.5 83 31.05
1 40 98.7 14.4 14.78
0 92 124.8 23.8 15.28
1 193 152.2 52.2 22.53
0 186 183.5 70.3 20.88
0 100 131.8 41.5 23.89
1 25 82.4 12.6 18.56
0 98 128.9 29.8 17.94
0 64 116.7 22.7 16.67
1 194 160.7 57.3 22.19
1 71 119.3 19.8 13.91
1 199 148.1 40.5 18.46
1 189 160 47.8 18.67
1 156 154.6 56.1 23.47
1 164 157.9 54 21.66
1 172 152.4 64.6 27.81
0 32 91.9 14.5 17.17
0 54 105.1 19 17.2
1 30 87.8 13.6 17.64
0 29 91.5 14.1 16.84
0 173 160.8 43.6 16.86
0 234 170.6 52.6 18.07
0 211 176.9 124.8 39.88
0 168 172.9 65.3 21.84
1 175 160.8 71.1 27.5
0 206 178.2 104 32.75
1 174 167.8 59.6 21.17
1 128 141.3 43.3 21.69
0 46 93.6 14.4 16.44
1 181 171.7 63.3 21.47
1 225 158.4 56.9 22.68
1 215 150.2 57.1 25.31
1 77 115.1 27.1 20.46
0 163 154.3 44.2 18.56
1 176 158.2 52 20.78
0 50 103.5 19.6 18.3
0 149 145.7 31.9 15.03
0 92 130.9 28.8 16.81
1 156 160.9 45.2 17.46
0 209 171.6 94.4 32.06
1 104 127.1 27.9 17.27
1 65 112.4 19.9 15.75
1 182 155.1 42.8 17.79
0 145 150.1 50.3 22.33
0 96 124.5 22 14.19
1 219 164.9 102.9 37.84
0 139 152.5 59.7 25.67
0 109 139.4 41.2 21.2
0 173 167.4 48.5 17.31
0 228 168.2 95.3 33.69
1 77 126.5 28.7 17.93
0 191 174.6 81.3 26.67
1 48 101.5 14.9 14.46
0 57 112.1 19.3 15.36
1 137 161.2 76.1 29.29
1 72 112 29.3 23.36
0 180 176 78.5 25.34
0 153 160.6 54.4 21.09
0 228 183.5 77.8 23.11
1 28 89.5 12.4 15.48
1 173 151.7 41.2 17.9
0 226 163.1 73 27.44
0 214 182.1 99 29.85
1 34 92.6 14 16.33
1 145 142.9 56.7 27.77
0 54 103.6 16.6 15.47
0 167 152.2 42.3 18.26
0 170 177.1 109.9 35.04
1 81 122.6 21.2 14.1
1 103 139.2 31.5 16.26
0 46 101.7 15.3 14.79
1 138 150.2 45 19.95
1 79 114.1 19.7 15.13
0 224 179.1 60.5 18.86
1 208 160.6 55.6 21.56
0 50 102.2 15.7 15.03
0 209 181.7 69.8 21.14
0 28 93.5 15.3 17.5
1 150 147.6 36.2 16.62
1 192 159.1 65.3 25.8
1 58 105.4 17.7 15.93
0 153 157.7 71.4 28.71
1 98 131.3 28.8 16.71
0 194 177.1 71.1 22.67
0 55 104 16.9 15.63
0 29 96.2 16.7 18.05
1 80 119.4 21.3 14.94
0 190 178.6 74.2 23.26
1 135 150.1 35.6 15.8
1 222 167.8 76.1 27.03
0 233 174.6 64 20.99
1 191 175.9 108.4 35.03
1 76 119.4 27.7 19.43
1 39 95.1 15.8 17.47
0 153 159.9 36.9 14.43
1 26 91.4 12.8 15.32
0 81 117.4 21.6 15.67
0 86 123.1 30.1 19.86
0 229 175.8 68.2 22.07
1 204 173.1 51.3 17.12
1 26 88.4 14.3 18.3
0 150 158.4 50.5 20.13
0 139 144.6 35.3 16.88
0 207 174.9 75.8 24.78
1 113 137.3 36.5 19.36
0 191 172.8 59.4 19.89
0 187 191.4 79.3 21.65
0 34 92.2 13.8 16.23
1 120 128.6 20.3 12.27
1 219 164.2 64.7 24
1 215 160.4 46.5 18.07
1 76 111.6 18.6 14.93
0 202 179.5 88.7 27.53
0 41 100.7 18.1 17.85
1 205 157.6 89 35.83
0 176 187.8 96.5 27.36
1 124 137.7 37.8 19.94
0 213 173.7 56.9 18.86
1 195 168.7 53.3 18.73
1 170 166.6 57.5 20.72
0 122 142.5 41.5 20.44
1 222 164.2 53.8 19.95
0 192 168.6 74.8 26.31
1 202 171 56.5 19.32
1 153 157.6 51.1 20.57
1 28 89.6 12 14.95
1 156 156 49.8 20.46
0 235 182.4 69.7 20.95
0 205 177.7 77.2 24.45
1 33 92.3 15.1 17.72
1 114 129.4 31.5 18.81
1 114 142.9 35.4 17.34
1 208 162.1 56.7 21.58
0 99 137.1 31.8 16.92
0 84 131.5 27.7 16.02
1 158 165.6 59.4 21.66
1 187 149.6 92.6 41.38
1 187 160.7 51.2 19.83
1 169 152.8 44 18.85
1 50 105.6 18.5 16.59
1 72 121.1 21 14.32
1 157 159.4 47.8 18.81
0 159 161.5 57.1 21.89
0 182 172.1 72.3 24.41
1 180 154.5 66.9 28.03
0 169 167.2 49.2 17.6
0 157 161.4 53.1 20.38
0 146 161.5 74.5 28.56
1 157 152 61.1 26.45
1 34 97 15.5 16.47
0 160 155.9 45.3 18.64
1 167 156.3 68.4 28
1 59 110 17.4 14.38
1 156 159.1 114.3 45.16
1 213 163.1 51.9 19.51
1 228 175 58.4 19.07
1 187 155 53.2 22.14
1 193 165 85.7 31.48
1 207 160.9 83.8 32.37
1 146 146.7 46.4 21.56
1 209 166.5 96.9 34.95
0 168 169.3 78.4 27.35
1 51 103.7 16.7 15.53
0 223 173.2 69.2 23.07
0 190 163.8 51.8 19.31
1 156 150 38.5 17.11
0 137 147.5 49.4 22.71
0 32 97.3 15.8 16.69
1 121 142.3 30.7 15.16
0 105 128.5 31.5 19.08
1 92 125.5 22.6 14.35
1 169 179.4 113.2 35.17
1 30 87.6 12.9 16.81
0 26 84.5 10.9 15.27
1 167 160 56.8 22.19
1 177 158.8 47.8 18.96
1 99 130.5 29.2 17.15
0 230 180.3 70.2 21.59
1 117 132 26.9 15.44
1 175 155.8 68.4 28.18
0 62 106.3 18.2 16.11
0 234 173.4 116.5 38.75
0 26 83.2 10.7 15.46
1 51 100.1 14.9 14.87
1 51 104.2 17.9 16.49
1 189 143.1 29.8 14.55
0 38 99.1 16.6 16.9
0 157 169.2 82.2 28.71
1 145 161 45.3 17.48
0 157 148.5 65.8 29.84
1 167 151.5 44.9 19.56
0 120 134.7 27.7 15.27
0 194 178.8 55.9 17.49
1 86 121.9 28.2 18.98
0 192 181.8 70.4 21.3
1 42 101.8 17.2 16.6
1 106 134.8 27.7 15.24
0 69 124.6 25.7 16.55
0 161 152 32.7 14.15
0 171 161.9 52.1 19.88
0 150 151.7 34 14.77
1 105 139.3 28.5 14.69
1 237 160.3 69.1 26.89
0 134 155.4 45 18.63
1 151 157.1 51.8 20.99
0 170 168.2 65.9 23.29
0 73 127.4 25.9 15.96
0 192 172.2 78.4 26.44
0 155 155.3 79.7 33.05
1 79 129.5 26.8 15.98
1 235 162.1 61 23.21
0 64 115.7 21.1 15.76
1 220 171.2 69 23.54
1 172 163.1 70.8 26.61
1 171 148.1 52.8 24.07
1 182 167.5 105.7 37.67
1 160 162.2 57.5 21.86
1 26 92.5 19.4 22.67
1 181 153.4 66.5 28.26
0 239 166.5 56 20.2
0 225 171.1 101.3 34.6
0 220 177.9 65.4 20.66
1 140 145.4 32.1 15.18
0 218 164.4 59.9 22.16
1 29 86.4 11.4 15.27
1 189 165.8 60.3 21.94
0 46 92.4 12 14.06
1 156 163.1 62.4 23.46
0 58 108.9 22 18.55
1 131 154 61.7 26.02
0 33 98.3 14.5 15.01
0 131 136.6 29.2 15.65
1 159 156.1 56.5 23.19
1 34 92.8 13.9 16.14
1 159 162.6 47.6 18
1 145 149.8 40.5 18.05
0 171 172.3 67.3 22.67
1 159 164.3 64.2 23.78
1 168 162.8 47.5 17.92
0 233 182.5 77.1 23.15
0 30 89.5 13.4 16.73
0 183 173.1 48.2 16.09
1 95 126.1 23.2 14.59
1 191 166.5 67.1 24.2
0 52 107.3 18.9 16.42
0 104 132.8 32.8 18.6
1 163 169.1 68.4 23.92
1 176 158.1 76.7 30.69
0 195 173.4 84.2 28
1 147 152.2 43.6 18.82
0 154 149.7 45.7 20.39
0 66 108.7 15.5 13.12
1 35 88.2 12.6 16.2
1 239 151.4 82.6 36.04
0 121 137.7 36.2 19.09
1 188 155.6 88.2 36.43
0 201 181.6 72.6 22.01
1 235 175 98.3 32.1
1 27 86.1 11.8 15.92
1 131 145.5 29.4 13.89
0 72 120.7 22.2 15.24
0 73 114.3 19.3 14.77
1 61 107.8 18.5 15.92
0 91 121.6 32.9 22.25
0 233 180.9 77.5 23.68
1 173 154.8 40.1 16.73
0 42 101.1 20.4 19.96
1 194 153 82.1 35.07
0 216 158.5 52.9 21.06
0 120 142.7 34.5 16.94
0 168 160 51.9 20.27
1 126 148.8 49.4 22.31
1 213 173.4 59.1 19.66
1 203 160.1 67.9 26.49
0 204 174.2 61.4 20.23
1 127 153.8 68.4 28.92
0 183 184.6 65.8 19.31
1 164 165.4 59 21.57
0 172 168.5 93.1 32.79
1 85 121.4 25.7 17.44
0 207 171.1 68.1 23.26
1 149 144.7 35.9 17.15
0 221 183.8 75.9 22.47
1 146 161.2 81.6 31.4
0 200 178.1 103.7 32.69
1 153 159.7 40.4 15.84
0 155 167.7 58.4 20.77
0 125 142.5 39.8 19.6
0 79 119.9 19.6 13.63
0 161 173.9 76.1 25.16
0 176 187.4 108.9 31.01
0 53 102.7 20.7 19.63
0 155 167.8 81.1 28.8
1 241 160.1 47.8 18.65
0 211 181.8 78 23.6
1 222 160.1 87.4 34.1
1 235 160.4 106.8 41.51
0 110 137.3 27.7 14.69
0 234 157.2 73.3 29.66
1 81 124 22.1 14.37
0 183 173.8 90.8 30.06
0 188 157.2 43.4 17.56
1 176 160.2 54.1 21.08
0 220 170 70 24.22
1 97 135.8 40.2 21.8
1 56 106.6 20.4 17.95
0 181 167 50.8 18.22
1 146 156.2 57.8 23.69
1 185 151 41.8 18.33
1 32 88.7 12.7 16.14
0 72 122.6 24.2 16.1
0 109 123.7 23.1 15.1
1 120 148.9 52.3 23.59
1 140 144.3 41.2 19.79
1 117 142.4 43.2 21.3
0 160 149.8 39.2 17.47
0 231 181.9 75.7 22.88
0 76 112.1 18.2 14.48
0 176 170.5 48.4 16.65
0 184 169.4 57.5 20.04
0 230 158.9 51.6 20.44
1 166 151.1 53.2 23.3
0 234 182.7 79 23.67
1 211 151.9 47.1 20.41
1 151 152.4 43.1 18.56
0 188 176.9 69.4 22.18
1 75 119 20.4 14.41
0 195 171.9 70.8 23.96
1 107 134.8 36.2 19.92
0 132 134 28.9 16.09
0 91 132.6 27.3 15.53
1 239 164.1 67.6 25.1
0 185 166 59.4 21.56
0 111 140.1 47.8 24.35
0 116 141.6 32.7 16.31
1 222 152.9 52 22.24
1 85 125.9 26.5 16.72
1 60 106.2 16.8 14.9
0 224 176.5 76.9 24.69
0 213 178.5 65.3 20.49
0 183 172.5 55.2 18.55
0 169 157 52.5 21.3
1 146 148.7 38.1 17.23
0 88 119.4 22.7 15.92
0 105 135.7 35 19.01
1 200 165.2 42.7 15.65
0 170 171.3 67.2 22.9
1 154 158.6 57.8 22.98
0 173 164.8 44.2 16.27
1 84 131.7 32.4 18.68
1 43 104.7 18 16.42
0 200 192.7 82.5 22.22
1 224 156.6 92.2 37.6
1 81 120.2 24.4 16.89
1 164 160.5 86.4 33.54
1 189 154.9 58.4 24.34
0 81 124.5 23.7 15.29
0 106 134.5 27.6 15.26
0 157 150.3 39.5 17.49
1 116 142.4 49.3 24.31
1 117 130.1 30.3 17.9
0 140 143.6 39.6 19.2
0 228 172.1 60.8 20.53
1 166 168.1 93.9 33.23
0 85 121.4 23.4 15.88
1 90 128.3 25.3 15.37
1 235 172 79.6 26.91
0 73 121 22.8 15.57
1 109 135.7 49.4 26.83
1 140 159 48 18.99
0 233 186.8 83.6 23.96
1 175 170.5 86.4 29.72
0 153 164.6 71.2 26.28
1 73 115.6 20.8 15.56
1 62 105.3 17.3 15.6
1 28 92.7 15.3 17.8
0 88 123.9 28.3 18.44
0 216 176.1 62.1 20.03
0 230 168.6 59.7 21
0 130 142.4 32 15.78
0 229 174.8 62.5 20.45
1 53 104.8 19.1 17.39
1 204 156.8 49.2 20.01
1 183 170.8 58.8 20.16
1 154 156.8 61 24.81
0 146 151.4 52.2 22.77
1 203 151.6 49.8 21.67
1 29 93.1 15.6 18
0 76 122.1 23.7 15.9
0 177 176.6 106.9 34.28
0 230 167.8 56.9 20.21
1 96 129.8 27.2 16.14
1 204 153.6 66.4 28.14
1 145 153.2 48 20.45
1 231 166 82 29.76
0 94 130.3 31.6 18.61
1 80 118 21.9 15.73
1 122 137.4 30.3 16.05
0 170 166.4 70.9 25.61
1 179 151.3 48.3 21.1
0 231 166.3 111.2 40.21
0 99 124.4 23.7 15.31
1 195 163.3 69.8 26.17
1 90 131.9 40 22.99
0 109 140.5 34.3 17.38
0 158 169 58.5 20.48
1 84 124.9 23.9 15.32
1 191 168.8 64.4 22.6
1 92 131 33.7 19.64
1 38 95.8 18.5 20.16
1 83 116.8 23.9 17.52
0 168 164.6 50.3 18.57
1 76 120.2 22 15.23
1 69 110.9 16.6 13.5
1 160 135.2 33.6 18.38
0 75 118.7 25.6 18.17
1 138 149.2 34.5 15.5
1 168 160.8 48.7 18.83
1 49 98 14.9 15.51
0 139 154.6 46.2 19.33
0 126 140.4 32.8 16.64
1 50 103.6 15.3 14.26
0 196 178.5 63.5 19.93
0 190 168.2 59.3 20.96
0 31 94 15.3 17.32
1 159 161.2 43.4 16.7
1 109 137 33.6 17.9
1 177 164.6 58.4 21.56
1 237 148.7 54.5 24.65
0 216 173 61.2 20.45
0 129 134.6 24.3 13.41
0 97 127.3 23.3 14.38
1 138 148.9 55.5 25.03
0 126 144.7 32.8 15.67
1 71 111.9 18.2 14.53
1 82 119.1 24 16.92
1 49 103.1 20.6 19.38
1 166 152.6 40.6 17.43
1 204 152.2 44.9 19.38
1 155 174.6 69.6 22.83
1 113 132.4 35.8 20.42
1 119 154 53.9 22.73
1 234 156.8 78.1 31.77
1 136 139.2 29.5 15.22
0 236 167.2 63 22.54
0 184 169.8 93.2 32.33
0 127 136.2 31.8 17.14
1 86 130.5 27 15.85
1 52 110.4 18.8 15.42
0 124 136.9 27.8 14.83
0 213 173.7 86.4 28.64
0 190 173 64.5 21.55
0 238 177.5 70.1 22.25
1 209 158.8 51.9 20.58
1 173 165.9 46.3 16.82
1 31 92.1 14.3 16.86
0 143 151.7 42.6 18.51
1 161 171.6 50 16.98
0 78 125.6 45.9 29.1
1 134 152.5 39.2 16.86
1 29 89.1 12 15.12
1 143 154.9 44.9 18.71
0 199 182 64.9 19.59
1 92 124.4 30.5 19.71
1 94 125.6 23.4 14.83
1 130 145.6 48 22.64
1 213 158.9 66.3 26.26
0 138 138.9 33 17.1
1 214 158.5 75.8 30.17
1 152 151.1 69.3 30.35
1 35 93.9 14.5 16.45
0 198 176.3 91.4 29.41
0 137 149.1 41.1 18.49
0 131 144.7 40.3 19.25
1 159 152.1 74.9 32.38
0 68 110.4 19.7 16.16
1 148 148.5 43.1 19.54
0 140 146.5 33.1 15.42
1 222 159.8 46.2 18.09
1 61 113.4 33.5 26.05
0 147 141.2 31.9 16
1 197 168.8 66.3 23.27
1 212 172.6 68.7 23.06
0 156 160.6 79.2 30.71
1 201 160.5 52 20.19
1 194 170.6 57.7 19.83
1 204 160.2 46.6 18.16
1 205 161.4 71.4 27.41
0 148 164.9 78.4 28.83
0 186 168.3 56.7 20.02
1 217 161.8 51.8 19.79
0 53 99.2 15.6 15.85
1 63 104.2 17.1 15.75
1 124 136.9 38.2 20.38
0 185 165.9 54.1 19.66
1 36 89.2 11.6 14.58
0 29 90.1 12.2 15.03
0 75 123.7 33.7 22.02
1 83 123.4 29.3 19.24
1 60 118.4 29.1 20.76
0 185 170.4 63.9 22.01
0 60 114.8 22.3 16.92
1 139 154.6 42.6 17.82
0 173 166.4 80 28.89
0 110 138.2 34 17.8
0 140 160 49.2 19.22
0 230 165 62.3 22.88
0 78 117.9 23 16.55
0 40 96.6 14.9 15.97
0 233 162.3 46.2 17.54
1 230 163.2 84.3 31.65
0 212 159.2 52.3 20.64
1 174 161 67.8 26.16
0 142 163.5 49.4 18.48
1 179 166.8 54 19.41
1 186 165.1 55.4 20.32
1 124 135.5 37.9 20.64
1 27 84.5 12.4 17.37
0 48 110.4 22.5 18.46
1 182 160.7 67.6 26.18
1 98 127.6 29 17.81
1 210 165.4 76.6 28
1 75 111.1 18.8 15.23
1 173 160.1 63.6 24.81
0 118 139.7 31.7 16.24
0 151 163.3 73.1 27.41
1 33 92.7 13.7 15.94
1 166 170 63.7 22.04
1 82 117 28.2 20.6
1 158 158.4 54 21.52
1 47 101.7 15.1 14.6
1 27 83.4 12.1 17.4
1 180 161.8 67.7 25.86
0 25 91.2 14 16.83
0 225 184.4 75.9 22.32
1 93 124 24.7 16.06
0 140 152.4 44 18.94
0 30 88.2 13.5 17.35
0 72 120.8 25.2 17.27
1 133 141.7 29 14.44
1 87 117.6 22.3 16.12
1 25 87.6 12.3 16.03
1 235 164.6 62.2 22.96
0 34 86.3 11.8 15.84
0 26 88 12.5 16.14
1 181 152.5 51.9 22.32
1 147 157.1 50.1 20.3
0 116 149.9 53.5 23.81
0 194 166.4 54 19.5
0 76 115.2 19.3 14.54
0 166 163 105.4 39.67
0 103 135 31.4 17.23
1 158 158.9 50.5 20
0 150 142.9 34.6 16.94
0 100 135.8 48.8 26.46
1 221 160 45.6 17.81
0 97 139.4 47 24.19
0 39 97 13.4 14.24
0 90 118.5 24.2 17.23
1 26 86.7 12.7 16.9
1 92 132.2 39.5 22.6
0 108 132.5 32.2 18.34
1 209 163.6 90.5 33.81
1 173 159.2 48 18.94
1 64 120.6 32.7 22.48
0 82 129.8 29.1 17.27
0 85 128.4 26.3 15.95
